serialanon,gorehs,hhcomp1,hhsizex,ndepchild,agehrp4x,agehrp6x,emphrpx,ethhrp2x,sexhrp,nbedsx,accomhh1,lenresb,ftbuyer,tenure4,mortwkx,rentwkx,amthbenx,housbenx,HYEARGRx,hhvulx
18190021663,1,7,1,0,4,6,3,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,8476.00,1
18190021666,1,1,2,0,1,2,1,1,1,3,1,2,2,1,0.00,-9.00,-9.00,-9,47165.00,2
18190021667,2,7,1,0,3,5,1,1,2,3,2,8,1,1,0.00,-9.00,-9.00,-9,15605.00,2
18190021668,7,3,2,0,3,4,1,1,2,2,3,3,2,1,219.23,-9.00,-9.00,-9,54300.00,2
18190021670,2,1,3,1,2,3,1,1,1,3,3,5,1,1,161.54,-9.00,-9.00,-9,24996.40,2
18190021674,8,6,1,0,4,6,3,2,1,4,3,8,1,1,0.00,-9.00,-9.00,-9,26322.50,2
18190021675,9,5,2,0,3,5,1,1,2,5,2,5,2,1,346.15,-9.00,-9.00,-9,33177.50,2
18190021676,6,1,2,0,4,6,3,1,1,3,1,8,2,1,0.00,-9.00,-9.00,-9,23157.50,2
18190021677,5,1,3,1,3,4,1,1,1,4,1,5,2,1,205.62,-9.00,-9.00,-9,72849.10,2
18190021678,7,7,1,0,3,4,1,1,2,2,3,5,2,1,107.31,-9.00,-9.00,-9,21088.72,2
18190021679,1,6,1,0,3,4,6,1,1,1,4,5,3,2,-9.00,69.00,69.00,1,9795.00,1
18190021680,7,6,1,0,3,5,1,1,1,3,2,7,1,1,0.00,-9.00,-9.00,-9,38858.11,2
18190021686,8,3,2,0,3,5,1,1,2,3,3,8,1,1,0.00,-9.00,-9.00,-9,18000.00,2
18190021687,4,6,1,0,3,5,6,1,1,1,4,1,3,2,-9.00,86.00,76.00,1,5980.00,1
18190021688,9,1,2,0,3,5,3,1,1,3,2,8,3,3,-9.00,152.31,0.00,2,34847.50,2
18190021690,7,1,2,0,1,1,1,1,2,3,3,1,1,1,137.77,-9.00,-9.00,-9,39780.00,2
18190021692,8,7,1,0,4,6,2,1,2,2,3,5,2,1,32.31,-9.00,-9.00,-9,24105.18,2
18190021695,8,1,4,2,2,3,1,2,1,3,4,4,1,1,63.92,87.23,0.00,2,40268.80,2
18190021698,8,1,3,1,2,3,1,2,1,2,4,2,3,3,-9.00,343.75,125.00,1,21431.40,1
18190021699,4,6,1,0,2,3,2,2,1,1,4,1,3,2,-9.00,60.00,60.00,1,9510.46,1
18190021702,2,1,2,0,3,5,1,1,2,2,3,5,2,1,213.69,-9.00,-9.00,-9,57725.00,2
18190021705,5,1,2,0,3,5,1,1,2,2,3,6,2,1,83.77,-9.00,-9.00,-9,34395.00,2
18190021707,4,1,2,0,3,5,1,1,1,2,3,6,3,2,-9.00,112.50,0.00,2,43692.50,1
18190021709,10,6,1,0,4,6,3,1,1,2,3,8,1,1,0.00,-9.00,-9.00,-9,19739.00,2
18190021712,6,1,4,2,2,3,1,2,1,4,1,5,2,1,181.62,-9.00,-9.00,-9,26695.05,2
18190021717,6,4,6,3,4,6,1,1,1,2,2,8,1,1,0.00,-9.00,-9.00,-9,48175.00,2
18190021719,6,1,2,0,2,3,1,2,1,3,3,6,1,1,0.00,-9.00,-9.00,-9,29089.00,2
18190021721,8,1,4,2,3,4,1,1,1,3,4,5,1,1,230.77,-9.00,-9.00,-9,69863.32,2
18190021722,9,5,2,0,4,6,3,1,2,2,4,6,2,1,136.15,-9.00,-9.00,-9,45323.75,2
18190021724,2,1,2,0,2,3,2,1,1,1,4,4,3,2,-9.00,70.00,70.00,1,10462.80,1
18190021725,9,1,4,2,3,4,2,2,2,3,3,6,3,2,-9.00,155.00,80.00,1,25188.80,1
18190021727,1,3,4,3,2,2,2,1,2,3,2,5,3,2,-9.00,83.00,40.00,1,29953.60,1
18190021729,5,1,4,0,3,5,1,1,1,4,1,3,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190021730,8,1,2,0,2,2,1,2,1,2,2,1,1,1,318.90,-9.00,-9.00,-9,99281.25,2
18190021731,6,3,3,2,1,2,6,1,2,2,2,4,3,2,-9.00,85.58,85.58,1,18428.80,1
18190021735,2,1,2,0,4,6,3,1,1,3,3,8,1,1,0.00,-9.00,-9.00,-9,16078.00,1
18190021737,2,1,3,0,4,6,3,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,44933.00,2
18190021738,1,1,4,2,2,3,1,1,1,3,2,7,1,1,56.08,-9.00,-9.00,-9,29503.80,2
18190021739,8,6,1,0,4,6,1,2,1,1,4,5,3,2,-9.00,128.00,128.00,1,22175.00,1
18190021740,2,7,1,0,2,3,1,1,2,2,3,5,3,2,-9.00,72.00,0.00,2,17680.00,2
18190021745,8,3,2,1,3,4,2,2,2,4,3,6,3,2,-9.00,115.00,115.00,1,12417.08,1
18190021747,6,1,2,0,1,2,1,1,2,2,3,2,1,1,85.85,-9.00,-9.00,-9,61400.00,2
18190021750,7,2,5,3,2,3,6,1,1,2,3,3,3,3,-9.00,206.25,187.50,1,21763.20,1
18190021752,1,6,1,0,3,4,1,1,1,2,5,3,2,1,39.23,-9.00,-9.00,-9,37468.86,2
18190021753,4,1,2,0,4,6,3,1,2,1,3,4,3,3,-9.00,112.02,91.25,1,16281.00,1
18190021758,9,1,4,2,2,3,1,1,1,2,3,3,3,3,-9.00,190.38,0.00,2,55675.50,2
18190021763,6,1,3,1,2,2,1,1,1,2,4,2,2,1,0.00,-9.00,-9.00,-9,42777.50,2
18190021766,5,2,2,1,2,3,1,1,1,3,1,5,3,3,-9.00,144.23,0.00,2,22100.00,2
18190021767,8,3,3,0,3,5,1,1,2,3,3,8,2,1,61.38,-9.00,-9.00,-9,51926.00,2
18190021769,8,3,2,1,2,3,2,2,2,2,4,5,3,2,-9.00,122.00,70.00,1,18673.60,1
18190021770,4,1,2,0,3,5,2,1,2,3,1,6,2,1,0.00,-9.00,-9.00,-9,73665.00,2
18190021772,5,1,2,0,3,5,3,1,2,3,1,6,2,1,0.00,-9.00,-9.00,-9,42822.50,1
18190021773,9,1,2,0,4,6,3,1,1,4,1,8,2,1,0.00,-9.00,-9.00,-9,45750.00,2
18190021775,9,3,2,0,3,5,1,1,2,3,2,6,2,1,0.00,-9.00,-9.00,-9,16760.00,2
18190021776,9,1,3,1,2,2,1,1,1,2,4,5,1,1,158.31,-9.00,-9.00,-9,52835.15,2
18190021777,2,1,4,0,2,3,1,1,1,4,2,6,1,1,68.08,-9.00,-9.00,-9,76700.00,2
18190021780,7,1,4,2,2,3,1,2,1,2,4,3,3,3,-9.00,190.38,0.00,2,54675.00,2
18190021781,9,1,3,1,3,5,1,1,1,4,3,1,3,3,-9.00,646.15,0.00,2,44575.00,2
18190021783,2,1,2,0,1,1,1,1,2,3,3,1,1,1,69.23,-9.00,-9.00,-9,40755.00,1
18190021784,4,1,4,1,2,3,6,1,2,3,2,4,3,3,-9.00,114.92,114.92,1,18564.00,1
18190021785,5,6,1,0,1,2,1,1,1,2,1,3,3,3,-9.00,133.85,0.00,2,38492.50,2
18190021792,8,3,2,0,4,6,3,2,2,2,4,5,3,2,-9.00,105.00,24.23,1,35375.00,1
18190021793,9,1,6,4,2,2,2,1,2,3,3,5,3,2,-9.00,100.96,96.15,1,23233.60,1
18190021794,5,2,3,2,3,4,2,1,1,3,2,3,2,1,16.85,-9.00,-9.00,-9,44266.25,1
18190021795,9,7,1,0,4,6,3,1,2,2,5,4,2,1,0.00,-9.00,-9.00,-9,22965.50,2
18190021796,5,1,3,1,1,2,2,1,2,2,3,2,3,2,-9.00,84.46,0.00,2,33651.40,2
18190021798,8,6,1,0,1,1,1,1,1,1,6,1,3,3,-9.00,131.54,0.00,2,17744.40,2
18190021801,5,1,2,0,3,5,2,1,2,3,1,2,2,1,0.00,-9.00,-9.00,-9,23140.00,1
18190021803,5,6,1,0,4,6,3,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,11685.25,1
18190021806,9,2,4,3,3,5,1,2,1,4,2,4,3,3,-9.00,230.77,0.00,2,29900.00,2
18190021811,8,7,1,0,2,3,1,1,2,1,5,1,2,1,218.08,-9.00,-9.00,-9,53437.50,2
18190021812,7,1,3,1,2,3,1,1,1,3,3,1,3,3,-9.00,253.85,0.00,2,65076.40,2
18190021815,6,6,1,0,3,4,1,1,1,2,4,5,3,2,-9.00,17.89,0.00,2,22137.50,2
18190021817,8,1,4,2,1,2,1,1,1,2,3,4,3,3,-9.00,323.08,0.00,2,46898.80,2
18190021818,1,7,1,0,2,3,6,1,2,1,3,3,3,3,-9.00,99.23,99.23,1,9795.00,1
18190021820,4,1,5,1,3,5,1,1,2,4,3,8,1,1,0.00,-9.00,-9.00,-9,63230.25,2
18190021822,10,1,5,3,2,3,1,2,1,3,2,5,3,2,-9.00,157.50,0.00,2,20071.20,2
18190021825,9,1,4,2,3,4,1,1,1,3,2,6,1,1,415.38,-9.00,-9.00,-9,100000.00,2
18190021826,9,1,2,0,2,2,1,1,1,1,5,1,3,3,-9.00,178.85,0.00,2,42975.00,2
18190021827,2,6,1,0,4,6,3,1,1,3,2,8,3,2,-9.00,91.35,49.04,1,24700.00,1
18190021831,9,1,6,0,3,4,2,1,2,4,1,1,2,1,0.00,-9.00,-9.00,-9,82835.00,2
18190021833,8,1,3,1,2,3,1,2,1,3,2,4,1,1,154.24,-9.00,-9.00,-9,61856.40,2
18190021836,9,6,1,0,4,6,3,1,1,3,1,6,2,1,0.00,-9.00,-9.00,-9,29114.00,2
18190021841,6,6,1,0,2,3,1,2,1,1,2,1,2,1,0.00,-9.00,-9.00,-9,10920.00,2
18190021845,4,1,3,0,3,4,1,1,1,3,2,5,2,1,106.15,-9.00,-9.00,-9,60437.50,2
18190021848,9,1,3,1,2,2,1,1,2,3,3,4,1,1,166.31,-9.00,-9.00,-9,40251.40,2
18190021849,2,7,1,0,4,6,3,1,2,3,2,8,2,1,0.00,-9.00,-9.00,-9,14434.00,2
18190021851,2,7,1,0,4,6,3,1,2,3,3,6,3,3,-9.00,81.46,68.77,1,9776.00,1
18190021856,8,7,1,0,4,6,3,1,2,1,4,4,3,2,-9.00,164.52,45.18,1,13208.00,1
18190021865,5,4,3,1,4,6,3,1,1,4,1,6,2,1,0.00,-9.00,-9.00,-9,31673.50,2
18190021866,10,1,4,2,2,2,1,1,1,5,3,4,2,1,207.69,-9.00,-9.00,-9,88255.00,2
18190021867,7,1,3,0,3,5,1,1,1,3,3,7,2,1,36.23,-9.00,-9.00,-9,41760.00,2
18190021871,4,7,1,0,4,6,3,1,2,1,5,1,3,2,-9.00,70.00,70.00,1,8476.00,1
18190021873,7,1,2,0,4,6,2,1,2,4,1,8,1,1,0.00,-9.00,-9.00,-9,100000.00,2
18190021874,7,1,5,3,2,3,1,1,2,3,3,5,3,2,-9.00,96.15,0.00,2,41241.20,2
18190021875,10,3,3,2,3,4,2,1,2,3,3,3,2,1,83.54,-9.00,-9.00,-9,21552.40,1
18190021876,10,1,5,3,3,4,1,2,1,2,3,6,3,2,-9.00,97.00,0.00,2,30777.49,2
18190021877,4,1,3,0,2,3,2,1,2,2,3,5,3,2,-9.00,75.00,0.00,2,37736.00,2
18190021879,2,1,3,0,3,5,3,1,2,4,1,7,2,1,0.00,-9.00,-9.00,-9,37290.00,2
18190021880,8,7,1,0,3,5,6,2,2,2,3,7,3,2,-9.00,127.50,90.00,1,12948.00,1
18190021881,7,6,1,0,2,3,6,1,1,1,5,4,3,3,-9.00,90.00,78.46,1,5304.00,1
18190021885,2,1,2,0,3,4,6,1,1,3,3,6,3,3,-9.00,250.00,100.00,1,22282.00,1
18190021888,6,1,4,2,2,3,1,2,2,3,2,4,1,1,145.62,-9.00,-9.00,-9,64207.55,2
18190021889,8,1,3,1,2,2,1,1,1,2,4,4,1,1,281.17,-9.00,-9.00,-9,73298.35,2
18190021890,8,1,3,1,2,3,1,2,2,2,4,3,3,3,-9.00,425.00,0.00,2,100000.00,2
18190021892,8,6,1,0,4,6,3,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,8476.00,1
18190021894,1,7,1,0,2,2,6,1,2,2,2,5,3,2,-9.00,77.54,77.54,1,15967.00,1
18190021895,9,1,2,0,3,5,1,1,1,5,2,6,3,3,-9.00,0.00,0.00,2,100000.00,2
18190021896,1,7,1,0,3,4,1,1,2,3,3,7,1,1,8.31,-9.00,-9.00,-9,9932.00,2
18190021899,6,1,4,2,2,3,1,2,1,4,1,5,2,1,393.13,-9.00,-9.00,-9,100000.00,2
18190021902,2,1,2,0,4,6,3,1,1,1,2,5,3,2,-9.00,100.04,92.00,1,18096.00,1
18190021903,4,7,1,0,3,4,4,1,2,1,4,4,3,2,-9.00,76.00,76.00,1,4472.00,1
18190021906,1,7,1,0,1,1,1,1,2,1,4,3,3,3,-9.00,86.54,0.00,2,19390.00,2
18190021908,5,3,2,0,4,6,3,1,2,4,2,8,1,1,0.00,-9.00,-9.00,-9,24784.00,2
18190021909,8,3,4,3,3,4,2,2,2,2,5,6,3,3,-9.00,315.00,279.23,1,18491.20,1
18190021910,9,3,2,0,4,6,3,1,2,2,1,8,1,1,0.00,-9.00,-9.00,-9,43330.50,2
18190021911,8,1,4,2,2,3,1,2,1,2,5,2,3,2,-9.00,300.00,138.46,1,22614.80,1
18190021918,10,6,1,0,3,5,1,1,1,2,4,7,3,2,-9.00,79.00,48.87,1,5327.16,1
18190021920,7,3,3,2,1,1,6,1,2,2,4,2,3,3,-9.00,160.38,156.46,1,11666.00,1
18190021921,7,1,5,3,2,2,4,1,1,3,2,4,3,2,-9.00,103.00,103.00,1,13837.00,1
18190021922,9,3,3,2,2,3,4,1,2,3,3,5,3,2,-9.00,126.00,126.00,1,11666.00,1
18190021923,1,1,2,0,4,6,3,1,1,3,2,4,3,3,-9.00,144.23,0.00,2,47775.00,1
18190021925,8,1,3,0,1,2,1,1,1,2,4,3,3,3,-9.00,323.08,0.00,2,66731.00,2
18190021926,2,7,1,0,1,2,1,1,2,2,3,1,2,1,101.54,-9.00,-9.00,-9,27300.00,2
18190021927,6,2,3,2,2,3,2,2,1,2,3,1,3,3,-9.00,242.31,115.38,1,16348.80,1
18190021934,9,1,4,2,2,3,1,1,1,3,2,4,1,1,150.00,-9.00,-9.00,-9,72652.50,2
18190021935,7,1,3,0,4,6,3,2,1,2,2,5,3,2,-9.00,115.38,96.15,1,17273.88,1
18190021936,8,1,2,0,1,2,1,1,1,2,3,1,3,3,-9.00,300.00,0.00,2,43420.00,2
18190021939,10,1,5,3,3,4,1,1,1,3,3,5,3,2,-9.00,96.15,0.00,2,43217.20,2
18190021940,9,5,2,0,3,5,1,1,2,4,1,8,2,1,207.69,-9.00,-9.00,-9,43050.00,2
18190021943,8,1,2,0,1,1,5,1,2,2,4,1,3,3,-9.00,319.26,0.00,2,19487.58,2
18190021950,4,6,1,0,4,6,3,1,1,3,2,6,3,2,-9.00,78.46,58.09,1,21617.50,1
18190021952,5,6,1,0,4,6,3,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,10462.00,2
18190021953,7,3,5,4,2,3,2,1,2,3,2,4,3,2,-9.00,190.00,160.00,1,28449.00,1
18190021956,9,1,4,2,2,3,2,1,2,3,3,4,1,1,138.46,-9.00,-9.00,-9,68161.69,2
18190021957,6,1,4,2,2,3,1,1,1,3,2,1,2,1,170.77,-9.00,-9.00,-9,47288.80,2
18190021958,5,1,2,0,4,6,3,1,1,2,1,5,3,2,-9.00,77.54,7.38,1,18980.00,1
18190021961,1,3,2,1,3,4,6,1,2,2,3,5,3,2,-9.00,98.00,98.00,1,25248.08,1
18190021962,7,6,1,0,4,6,3,1,1,4,1,7,2,1,0.00,-9.00,-9.00,-9,16702.00,2
18190021968,9,6,1,0,4,6,3,1,1,3,2,8,1,1,0.00,-9.00,-9.00,-9,20874.50,2
18190021972,7,1,4,1,3,4,1,2,1,2,3,1,1,1,249.23,-9.00,-9.00,-9,48872.34,2
18190021975,10,1,2,0,2,3,1,1,2,3,1,4,3,3,-9.00,230.77,0.00,2,59800.00,2
18190021976,9,1,4,0,3,4,1,1,2,4,1,6,2,1,0.00,-9.00,-9.00,-9,72283.75,1
18190021977,1,1,2,0,4,6,3,1,2,3,2,8,2,1,0.00,-9.00,-9.00,-9,39030.00,2
18190021978,6,1,2,0,4,6,3,1,1,2,2,6,2,1,0.00,-9.00,-9.00,-9,16208.00,1
18190021980,6,6,1,0,4,6,3,1,1,2,2,8,2,1,0.00,-9.00,-9.00,-9,9632.50,2
18190021983,1,1,3,0,3,4,1,1,2,2,2,7,3,2,-9.00,93.27,0.00,2,65638.37,2
18190021987,10,1,2,0,4,6,3,1,1,3,2,8,1,1,8.03,-9.00,-9.00,-9,16200.00,1
18190021988,8,1,2,0,3,5,1,1,1,2,4,4,3,3,-9.00,367.38,0.00,2,100000.00,2
18190021989,8,1,4,2,2,3,1,1,1,2,4,3,3,2,-9.00,191.54,0.00,2,43768.80,2
18190021990,2,1,2,0,4,6,3,1,2,2,2,6,3,2,-9.00,109.00,29.00,1,25272.00,1
18190021991,1,1,2,0,4,6,3,1,1,4,2,5,2,1,0.00,-9.00,-9.00,-9,26945.00,2
18190021992,7,1,4,1,2,3,1,1,2,3,1,1,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190021996,5,1,2,0,4,6,3,1,1,4,1,8,2,1,0.00,-9.00,-9.00,-9,30990.50,2
18190021999,6,1,2,0,4,6,3,1,1,2,2,4,3,2,-9.00,88.46,76.92,1,15855.22,1
18190022001,7,3,2,0,3,4,1,1,2,3,2,6,3,2,-9.00,107.69,0.00,2,26552.50,2
18190022002,8,1,3,1,2,2,1,1,1,2,3,5,1,1,161.54,-9.00,-9.00,-9,100000.00,2
18190022003,7,7,1,0,4,6,3,1,2,2,3,6,2,1,0.00,-9.00,-9.00,-9,8476.00,1
18190022004,8,6,1,0,3,5,1,2,1,1,4,4,3,2,-9.00,150.00,0.00,2,22175.00,2
18190022006,8,1,4,2,2,3,1,1,1,2,4,5,3,3,-9.00,338.32,0.00,2,67726.30,2
18190022007,8,1,2,0,2,3,1,2,2,2,3,2,1,1,308.08,-9.00,-9.00,-9,91075.00,2
18190022010,2,4,3,0,3,4,1,2,1,5,1,2,3,3,-9.00,0.00,0.00,2,22100.00,2
18190022011,1,6,1,0,4,6,3,1,1,3,2,7,2,1,0.00,-9.00,-9.00,-9,23405.00,2
18190022012,2,3,4,0,1,2,4,2,2,1,3,4,3,2,-9.00,83.00,83.00,1,5200.00,1
18190022016,4,6,1,0,4,6,3,1,1,2,4,6,2,1,0.00,-9.00,-9.00,-9,27653.70,2
18190022017,9,1,2,0,4,6,3,1,1,5,1,8,2,1,0.00,-9.00,-9.00,-9,39728.00,2
18190022021,2,7,1,0,3,4,6,1,2,2,4,5,3,2,-9.00,81.00,81.00,1,14170.00,1
18190022022,9,1,2,0,4,6,3,1,1,3,1,8,2,1,0.00,-9.00,-9.00,-9,95578.50,2
18190022024,8,1,3,1,2,3,1,2,1,3,2,4,1,1,346.15,-9.00,-9.00,-9,100000.00,2
18190022026,8,1,3,0,1,2,1,1,1,2,4,3,3,3,-9.00,276.92,0.00,2,45500.00,2
18190022027,10,4,5,0,3,5,1,1,1,5,1,7,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190022032,2,6,1,0,2,2,1,1,1,2,3,2,1,1,22.62,-9.00,-9.00,-9,10405.00,2
18190022033,8,3,2,1,3,4,1,1,2,2,3,1,3,2,-9.00,108.46,0.00,2,19492.46,1
18190022035,8,7,1,0,3,4,4,2,2,1,4,5,1,1,193.85,-9.00,-9.00,-9,9120.00,2
18190022036,6,3,2,1,2,2,2,1,2,2,4,5,3,2,-9.00,78.85,0.00,2,17196.40,1
18190022038,2,1,2,0,3,4,1,1,1,4,2,7,1,1,0.00,-9.00,-9.00,-9,76372.50,2
18190022039,5,1,2,0,3,5,1,1,1,3,2,3,2,1,0.00,-9.00,-9.00,-9,38186.59,2
18190022042,6,6,1,0,2,3,1,1,1,2,2,4,1,1,53.08,-9.00,-9.00,-9,22100.00,2
18190022043,8,1,5,2,3,4,2,1,2,3,4,4,3,2,-9.00,140.00,60.00,1,20508.80,1
18190022046,1,6,1,0,1,2,1,1,1,1,4,2,3,3,-9.00,121.15,0.00,2,22100.00,2
18190022047,7,7,1,0,4,6,3,1,2,3,3,4,2,1,0.00,-9.00,-9.00,-9,8476.00,1
18190022049,4,7,1,0,3,5,6,1,2,2,2,6,3,2,-9.00,68.00,58.00,1,7007.00,1
18190022052,10,1,2,0,4,6,3,1,1,4,2,5,2,1,0.00,-9.00,-9.00,-9,78773.00,2
18190022053,6,7,1,0,4,6,3,1,2,2,2,7,1,1,0.00,-9.00,-9.00,-9,11820.00,2
18190022056,9,7,1,0,3,5,6,1,2,2,4,6,3,2,-9.00,97.25,97.25,1,5200.00,1
18190022057,2,7,1,0,3,5,1,1,2,1,4,5,3,2,-9.00,140.00,0.00,2,15347.50,2
18190022060,10,1,4,2,2,3,1,1,1,5,1,1,2,1,0.00,-9.00,-9.00,-9,58331.10,2
18190022061,4,1,4,1,3,4,1,1,1,4,1,7,1,1,0.00,-9.00,-9.00,-9,78676.40,2
18190022064,9,5,4,1,3,4,6,1,2,3,2,7,3,2,-9.00,120.00,0.00,2,63601.00,1
18190022068,2,1,2,0,4,6,3,1,2,3,1,8,2,1,0.00,-9.00,-9.00,-9,38692.50,2
18190022071,6,3,4,3,2,3,4,1,2,3,3,6,3,3,-9.00,175.00,125.00,1,15145.00,1
18190022072,6,4,2,0,2,3,6,2,1,3,3,7,1,1,0.00,-9.00,-9.00,-9,11613.84,1
18190022074,9,7,1,0,4,6,3,1,2,4,1,8,2,1,0.00,-9.00,-9.00,-9,23622.70,2
18190022075,2,1,2,0,4,6,3,1,1,2,2,6,2,1,96.61,-9.00,-9.00,-9,23140.00,2
18190022076,9,1,4,2,2,3,1,1,1,5,1,1,2,1,346.15,-9.00,-9.00,-9,100000.00,2
18190022077,8,1,3,1,2,3,1,1,2,3,5,5,2,1,415.38,-9.00,-9.00,-9,100000.00,2
18190022082,9,1,2,0,4,6,1,1,1,4,3,8,2,1,0.00,-9.00,-9.00,-9,60252.50,2
18190022083,2,1,2,0,4,6,2,1,1,5,2,8,2,1,0.00,-9.00,-9.00,-9,65895.61,2
18190022087,6,7,1,0,4,6,3,1,2,1,3,4,3,2,-9.00,105.00,105.00,1,14266.10,1
18190022088,9,1,5,1,2,3,2,1,2,3,2,6,3,2,-9.00,105.00,0.00,2,44976.32,2
18190022089,2,1,2,0,3,5,1,1,1,3,2,7,1,1,114.23,-9.00,-9.00,-9,34580.00,2
18190022092,7,5,6,3,2,3,6,1,2,3,2,3,3,2,-9.00,90.00,0.00,2,21840.80,1
18190022093,9,3,2,1,3,4,1,1,2,3,3,6,3,2,-9.00,95.00,0.00,2,15116.40,2
18190022094,2,7,1,0,1,1,6,1,2,2,3,2,3,2,-9.00,83.00,71.00,1,9120.00,1
18190022095,2,1,6,3,2,2,1,1,1,3,3,5,3,2,-9.00,131.73,0.00,2,36704.05,2
18190022098,8,4,3,0,2,3,1,1,1,2,5,3,3,3,-9.00,369.23,0.00,2,70700.00,2
18190022099,6,1,2,0,2,3,2,1,1,2,3,3,3,3,-9.00,0.00,0.00,2,26214.00,2
18190022101,6,1,2,0,4,6,3,1,1,3,1,7,1,1,0.00,-9.00,-9.00,-9,12938.00,1
18190022102,10,7,1,0,4,6,3,1,2,1,3,2,3,2,-9.00,97.12,97.12,1,16640.00,1
18190022111,2,7,1,0,4,6,3,1,2,3,3,8,3,3,-9.00,156.00,64.62,1,10400.00,1
18190022112,2,1,3,0,3,5,2,1,1,3,4,6,3,2,-9.00,91.85,0.00,2,30720.00,2
18190022113,8,7,1,0,4,6,3,1,2,1,4,6,3,2,-9.00,107.00,107.00,1,8476.00,1
18190022115,6,6,1,0,4,6,3,1,1,3,3,8,3,2,-9.00,91.38,80.31,1,8476.00,1
18190022119,2,1,2,0,4,6,3,1,1,3,2,8,2,1,0.00,-9.00,-9.00,-9,32247.50,2
18190022121,6,1,3,1,3,4,2,1,1,3,2,5,2,1,0.00,-9.00,-9.00,-9,52548.40,2
18190022122,9,6,1,0,3,5,1,1,1,5,1,7,2,1,230.77,-9.00,-9.00,-9,100000.00,2
18190022123,10,3,2,0,4,6,3,1,2,2,3,6,3,2,-9.00,79.00,79.00,1,20788.00,1
18190022127,9,7,1,0,4,6,3,1,2,1,4,4,3,2,-9.00,115.38,115.38,1,8858.75,1
18190022128,7,7,1,0,3,5,2,1,2,2,1,7,2,1,0.00,-9.00,-9.00,-9,17703.07,2
18190022129,9,7,1,0,4,6,1,1,2,2,2,5,3,3,-9.00,196.15,0.00,2,30550.00,2
18190022131,10,1,2,0,3,5,3,1,1,4,3,8,2,1,0.00,-9.00,-9.00,-9,33752.50,2
18190022132,4,3,2,0,3,4,1,1,2,3,2,6,1,1,90.00,-9.00,-9.00,-9,30378.75,2
18190022133,6,1,3,0,3,4,1,1,1,3,3,7,2,1,0.00,-9.00,-9.00,-9,100000.00,2
18190022134,10,1,2,0,4,6,3,1,1,4,1,1,2,1,0.00,-9.00,-9.00,-9,29745.50,2
